user_id,date,is_weekend,sleep_duration,study_work_duration,break_duration,exercise_duration,downtime_duration,stress_level,mood_score,focus_score,task_planned,task_completed,completion_ratio,fatigue_index,cumulative_fatigue,productivity_score,productivity_label
92,2024-03-01,0,5.39,8.67,0.33000000000000185,15.0,9.36,5,9,5,10,3,0.3,64.99,51.34,58.33,1
92,2024-03-02,1,8.59,0.25,6.0,53.0,6.41,4,8,10,3,3,1.0,37.59,49.96,61.86,1
92,2024-03-03,1,7.03,0.0,6.0,56.0,5.62,6,8,9,3,3,1.0,41.89,49.15,72.41,2
92,2024-03-04,0,7.75,5.85,3.5199999999999996,45.0,6.13,5,6,5,7,0,0.0,51.49,49.39,72.82,2
92,2024-03-05,0,7.15,5.24,4.75,27.0,6.41,4,4,7,6,6,1.0,46.19,49.07,68.18,1
92,2024-03-06,0,7.8,7.09,0.0,46.0,8.93,5,7,6,9,9,1.0,61.12,50.27,60.65,1
92,2024-03-07,0,7.8,11.91,0.0,9.0,7.18,6,7,3,14,1,0.071,69.74,52.22,56.04,1
92,2024-03-08,0,7.77,8.72,0.0,35.0,8.38,5,6,6,10,6,0.6,62.46,53.24,46.89,0
92,2024-03-09,1,8.12,2.02,6.0,74.0,6.08,4,8,5,3,3,1.0,39.75,51.89,52.46,0
92,2024-03-10,1,8.63,2.23,6.0,27.0,6.09,3,8,7,3,3,1.0,35.14,50.22,72.5,2
92,2024-03-11,0,7.18,8.96,0.0,16.0,8.1,2,6,6,11,7,0.636,47.12,49.91,73.03,2
92,2024-03-12,0,8.14,7.18,0.18999999999999773,45.0,7.74,4,8,6,9,9,1.0,53.09,50.23,68.11,1
92,2024-03-13,0,7.53,6.6,1.0366666666666688,53.0,7.95,4,7,8,8,8,1.0,52.65,50.47,64.48,1
92,2024-03-14,0,6.04,7.93,4.333333333333336,28.0,5.23,4,5,4,10,9,0.9,47.66,50.19,69.35,1
92,2024-03-15,0,8.08,8.12,0.0,53.0,7.3,6,5,9,10,6,0.6,63.53,51.52,66.31,1
92,2024-03-16,1,7.76,2.43,6.0,35.0,5.7,5,5,8,3,3,1.0,44.44,50.81,69.93,1
92,2024-03-17,1,7.92,2.36,6.0,24.0,5.39,5,6,8,3,3,1.0,43.49,50.08,75.69,2
92,2024-03-18,0,6.87,8.62,3.486666666666668,8.0,4.89,5,3,8,10,2,0.2,52.94,50.37,72.3,2
92,2024-03-19,0,7.11,7.3,4.776666666666667,38.0,4.18,4,9,7,9,9,1.0,43.77,49.71,71.24,2
92,2024-03-20,0,7.11,6.34,2.6133333333333333,10.0,7.77,4,6,4,8,8,1.0,51.72,49.91,64.91,1
92,2024-03-21,0,6.19,7.77,3.423333333333332,25.0,6.2,5,5,7,9,0,0.0,54.99,50.42,62.16,1
92,2024-03-22,0,7.62,7.17,0.0,41.0,9.29,4,4,3,9,8,0.889,57.22,51.1,53.04,0
92,2024-03-23,1,8.45,1.97,6.0,73.0,6.2,4,4,8,3,3,1.0,39.99,49.99,60.45,1
92,2024-03-24,1,8.55,1.77,6.0,32.0,3.17,5,6,10,3,3,1.0,36.53,48.64,77.3,2
92,2024-03-25,0,5.25,3.99,6.0,7.0,4.98,4,7,4,5,5,1.0,40.2,47.8,83.83,2
92,2024-03-26,0,7.29,9.43,0.0,32.0,8.72,5,4,7,11,5,0.455,64.59,49.48,70.24,2
92,2024-03-27,0,7.18,8.52,0.9433333333333316,10.0,7.19,5,4,5,10,8,0.8,58.93,50.42,58.6,1
92,2024-03-28,0,8.89,5.66,2.0599999999999987,27.0,6.94,2,6,4,7,7,1.0,38.33,49.21,56.68,1
92,2024-03-29,0,7.52,10.15,0.0,49.0,8.75,3,7,4,12,7,0.583,55.91,49.88,57.07,1
92,2024-03-30,1,8.85,2.89,5.593333333333334,28.0,6.2,3,9,7,3,3,1.0,36.57,48.55,66.62,1
92,2024-03-31,1,6.45,1.68,6.0,24.0,2.65,3,6,8,3,3,1.0,24.99,46.19,72.47,2
92,2024-04-01,0,7.81,8.74,0.0,19.0,8.26,5,6,7,10,7,0.7,62.17,47.79,74.97,2
92,2024-04-02,0,6.89,7.6,3.8400000000000034,42.0,4.97,7,6,8,9,9,1.0,61.4,49.15,73.0,2
92,2024-04-03,0,7.11,8.0,0.0,38.0,8.61,2,8,6,10,9,0.9,46.83,48.92,65.67,1
92,2024-04-04,0,8.11,8.86,0.0,32.0,6.79,4,8,6,11,5,0.455,53.44,49.37,63.05,1
92,2024-04-05,0,6.44,5.67,4.413333333333334,16.0,7.21,4,5,6,7,5,0.714,49.07,49.34,58.46,1
92,2024-04-06,1,7.97,1.07,6.0,30.0,5.8,4,3,7,3,3,1.0,37.37,48.15,64.69,1
92,2024-04-07,1,8.36,1.83,6.0,68.0,5.75,5,5,6,3,3,1.0,43.54,47.68,76.32,2
92,2024-04-08,0,7.01,8.83,1.9233333333333356,4.0,6.17,5,8,7,11,2,0.182,56.73,48.59,69.01,1
92,2024-04-09,0,6.41,10.74,0.0,39.0,9.47,4,3,2,13,4,0.308,63.86,50.12,51.85,0
92,2024-04-10,0,9.3,7.68,0.0,61.0,8.24,3,4,2,9,7,0.778,50.29,50.13,41.44,0
92,2024-04-11,0,6.88,7.15,4.509999999999998,0.0,5.46,4,4,7,9,9,1.0,46.94,49.81,52.63,0
92,2024-04-12,0,7.12,7.15,4.053333333333335,13.0,5.46,3,5,7,9,9,1.0,41.94,49.03,68.05,1
92,2024-04-13,1,8.43,1.56,6.0,33.0,4.54,4,10,7,3,3,1.0,34.84,47.61,79.37,2
92,2024-04-14,1,7.2,2.37,6.0,44.0,5.89,4,8,6,3,3,1.0,39.85,46.83,81.31,2
92,2024-04-15,0,6.74,7.65,3.8199999999999967,18.0,5.49,4,6,7,9,9,1.0,47.88,46.94,81.02,2
92,2024-04-16,0,7.86,10.47,0.0,23.0,8.56,4,6,6,13,12,0.923,60.95,48.34,73.19,2
92,2024-04-17,0,6.48,9.89,0.08333333333333215,34.0,6.98,5,5,7,12,6,0.5,60.73,49.58,62.23,1
92,2024-04-18,0,7.42,7.88,4.609999999999999,3.0,4.04,4,6,6,9,4,0.444,44.39,49.06,55.79,1
92,2024-04-19,0,6.82,6.16,2.803333333333331,19.0,7.9,5,7,3,7,7,1.0,56.76,49.83,56.43,1
92,2024-04-20,1,8.14,1.38,6.0,18.0,4.61,5,5,4,3,3,1.0,39.72,48.82,65.12,1
92,2024-04-21,1,8.14,2.41,6.0,16.0,4.76,5,4,6,3,3,1.0,41.89,48.13,72.55,2
92,2024-04-22,0,7.82,11.28,0.0,28.0,8.33,2,7,9,14,4,0.286,51.74,48.49,67.57,1
92,2024-04-23,0,7.73,10.65,0.0,25.0,8.07,5,6,8,13,9,0.692,64.95,50.13,61.86,1
92,2024-04-24,0,6.95,10.45,0.5500000000000007,30.0,5.55,3,7,6,13,7,0.538,47.86,49.91,52.72,0
92,2024-04-25,0,7.59,8.87,0.7699999999999996,30.0,6.27,4,8,6,11,9,0.818,52.07,50.12,57.04,1
92,2024-04-26,0,7.4,10.13,0.0,0.0,7.7,4,7,6,12,5,0.417,58.07,50.92,52.17,0
92,2024-04-27,1,8.23,2.18,6.0,20.0,4.63,2,7,5,3,3,1.0,26.15,48.44,61.65,1
92,2024-04-28,1,7.26,2.84,6.0,17.0,5.51,4,10,7,3,3,1.0,39.64,47.56,68.82,1
92,2024-04-29,0,8.08,2.84,4.773333333333333,37.0,7.69,7,6,7,3,1,0.333,60.47,48.85,72.84,2
92,2024-04-30,0,8.04,6.91,1.4533333333333331,37.0,6.98,5,9,5,8,8,1.0,55.59,49.53,68.7,1
92,2024-05-01,0,8.65,9.15,0.0,28.0,7.57,4,9,3,11,5,0.455,56.03,50.18,54.71,0
92,2024-05-02,0,7.03,9.58,2.3100000000000023,30.0,4.58,5,8,2,11,11,1.0,53.77,50.54,57.01,1
92,2024-05-03,0,7.47,9.58,0.0,56.0,6.23,4,4,9,11,11,1.0,53.19,50.8,58.76,1
92,2024-05-04,1,8.31,2.25,6.0,41.0,5.73,4,3,5,3,3,1.0,39.21,49.64,71.2,2
92,2024-05-05,1,7.59,2.24,6.0,31.0,5.03,6,5,8,3,3,1.0,47.32,49.41,78.35,2
92,2024-05-06,0,6.5,6.37,6.0,30.0,4.52,3,5,6,8,5,0.625,38.08,48.28,76.61,2
92,2024-05-07,0,8.99,6.37,0.3433333333333337,46.0,7.53,6,4,5,8,3,0.375,61.13,49.56,64.52,1
92,2024-05-08,0,8.66,8.56,0.0,41.0,7.15,4,7,8,10,9,0.9,53.89,49.99,59.25,1
92,2024-05-09,0,5.63,8.11,0.6633333333333375,34.0,9.03,5,2,3,10,10,1.0,63.14,51.31,55.49,1
92,2024-05-10,0,6.83,6.82,3.053333333333331,25.0,6.88,3,7,5,8,8,1.0,45.17,50.7,64.97,1
92,2024-05-11,1,7.52,3.42,5.296666666666667,56.0,6.83,5,5,6,4,3,0.75,49.17,50.54,65.89,1
92,2024-05-12,1,7.07,0.89,6.0,15.0,8.56,4,6,5,3,3,1.0,44.44,49.93,72.53,2
92,2024-05-13,0,8.13,13.09,0.0,22.0,7.55,5,5,7,15,6,0.4,67.77,51.72,64.14,1
92,2024-05-14,0,7.62,13.22,0.0,67.0,7.31,4,8,7,15,13,0.867,62.35,52.78,62.51,1
92,2024-05-15,0,7.62,5.7,2.5299999999999976,33.0,7.6,4,7,10,7,5,0.714,50.16,52.52,60.77,1
92,2024-05-16,0,6.8,6.92,2.91,42.0,6.67,4,7,5,8,8,1.0,49.78,52.24,69.19,1
92,2024-05-17,0,7.47,8.0,0.0,40.0,8.25,2,4,8,10,8,0.8,45.87,51.61,68.46,1
92,2024-05-18,1,8.72,2.61,6.0,46.0,4.59,4,5,4,3,3,1.0,36.78,50.12,70.73,2
92,2024-05-19,1,7.35,1.75,6.0,19.0,6.3,4,5,6,3,3,1.0,39.88,49.1,73.53,2
92,2024-05-20,0,7.35,7.89,3.1333333333333364,34.0,5.06,4,6,5,9,5,0.556,47.14,48.9,71.08,2
92,2024-05-21,0,7.35,3.5,6.0,28.0,6.1,4,6,8,4,4,1.0,42.36,48.25,73.35,2
92,2024-05-22,0,7.12,9.51,1.173333333333332,22.0,5.83,4,7,7,11,10,0.909,51.99,48.62,69.27,1
92,2024-05-23,0,8.06,11.27,0.0,20.0,7.09,3,6,5,14,11,0.786,53.4,49.1,69.14,1
92,2024-05-24,0,8.52,10.16,0.0,33.0,8.2,2,7,9,12,4,0.333,49.46,49.14,57.97,1
92,2024-05-25,1,7.7,1.94,6.0,61.0,5.02,4,7,6,3,3,1.0,36.78,47.9,63.37,1
92,2024-05-26,1,7.62,1.14,6.0,17.0,2.94,3,7,8,3,3,1.0,24.83,45.59,73.42,2
92,2024-05-27,0,6.19,7.2,3.206666666666667,35.0,6.82,7,5,5,9,7,0.778,65.66,47.6,76.53,2
92,2024-05-28,0,7.48,11.32,0.0,21.0,4.95,6,4,5,14,6,0.429,62.76,49.12,62.56,1
92,2024-05-29,0,7.26,7.55,2.4733333333333363,43.0,6.0,4,4,6,9,9,1.0,49.07,49.11,57.74,1
92,2024-05-30,0,6.49,5.51,4.816666666666666,8.0,7.05,2,6,8,7,7,1.0,38.36,48.04,64.52,1
92,2024-05-31,0,6.34,7.83,1.9800000000000004,18.0,7.55,5,7,6,9,4,0.444,58.7,49.1,67.11,1
92,2024-06-01,1,6.31,1.62,6.0,14.0,5.32,4,3,7,3,3,1.0,37.03,47.9,69.94,1
92,2024-06-02,1,9.2,1.62,6.0,52.0,3.56,4,8,5,3,3,1.0,32.32,46.34,70.37,2
92,2024-06-03,0,5.96,6.23,4.039999999999999,9.0,7.62,5,7,5,7,7,1.0,56.13,47.32,77.39,2
92,2024-06-04,0,6.22,3.62,4.993333333333332,10.0,9.0,2,8,8,4,4,1.0,40.33,46.62,77.86,2
92,2024-06-05,0,6.01,5.32,4.479999999999997,6.0,8.09,4,9,4,6,6,1.0,50.82,47.04,73.83,2
92,2024-06-06,0,7.72,11.14,0.0,17.0,7.94,3,4,7,13,5,0.385,55.45,47.88,65.55,1
92,2024-06-07,0,7.72,9.56,1.2133333333333312,49.0,4.69,4,6,5,11,5,0.455,49.03,47.99,54.82,0
92,2024-06-08,1,7.79,2.17,6.0,34.0,5.66,5,5,7,3,3,1.0,43.89,47.58,58.9,1
92,2024-06-09,1,8.27,3.34,6.0,10.0,3.32,5,6,2,4,4,1.0,39.64,46.79,67.41,1
92,2024-06-10,0,8.01,7.7,2.129999999999999,21.0,5.81,3,7,6,9,6,0.667,43.82,46.49,71.04,2
92,2024-06-11,0,6.62,11.61,0.09999999999999787,18.0,5.37,3,9,5,14,9,0.643,49.38,46.78,60.8,1
92,2024-06-12,0,7.13,6.92,3.8133333333333326,16.0,5.87,4,7,6,8,8,1.0,47.64,46.87,61.91,1
92,2024-06-13,0,7.96,10.74,0.0,11.0,8.03,4,3,5,13,9,0.692,60.0,48.18,58.56,1
92,2024-06-14,0,6.23,7.96,0.0,14.0,9.76,4,3,7,10,4,0.4,59.84,49.35,55.76,1
92,2024-06-15,1,8.11,2.29,6.0,46.0,6.62,3,7,5,3,3,1.0,36.66,48.08,57.87,1
92,2024-06-16,1,8.02,2.3,6.0,52.0,2.57,5,6,6,3,3,1.0,35.84,46.85,68.67,1
92,2024-06-17,0,8.02,5.48,1.0466666666666669,29.0,8.97,5,7,2,7,7,1.0,58.45,48.01,73.68,2
92,2024-06-18,0,7.26,5.89,3.330000000000002,45.0,6.77,3,6,7,7,7,1.0,43.27,47.54,72.58,2
92,2024-06-19,0,7.4,10.26,0.0,36.0,7.18,4,7,6,12,7,0.583,56.9,48.48,62.21,1
92,2024-06-20,0,7.75,5.76,3.4633333333333347,31.0,6.51,4,9,6,7,7,1.0,47.35,48.36,67.88,1
92,2024-06-21,0,7.39,4.66,4.473333333333333,31.0,6.96,6,6,4,6,6,1.0,56.66,49.19,65.68,1
92,2024-06-22,1,6.4,1.62,6.0,62.0,3.96,4,6,4,3,3,1.0,33.39,47.61,74.48,2
92,2024-06-23,1,8.93,2.07,6.0,24.0,3.48,5,8,5,3,3,1.0,37.88,46.64,75.94,2
92,2024-06-24,0,7.43,7.23,0.4366666666666674,44.0,8.17,7,6,3,9,3,0.333,69.33,48.91,64.17,1
92,2024-06-25,0,8.69,6.89,0.6466666666666683,29.0,7.29,5,5,4,8,3,0.375,56.39,49.66,51.75,0
92,2024-06-26,0,7.67,11.08,0.0,26.0,7.73,2,6,8,13,6,0.462,49.78,49.67,42.6,0
92,2024-06-27,0,7.67,5.45,0.879999999999999,33.0,9.45,4,6,4,7,5,0.714,54.68,50.17,48.4,0
92,2024-06-28,0,6.06,4.97,4.656666666666666,32.0,7.78,5,6,5,6,6,1.0,54.39,50.59,59.17,1
92,2024-06-29,1,7.22,1.94,6.0,32.0,3.65,4,7,5,3,3,1.0,33.11,48.84,68.18,1
92,2024-06-30,1,8.12,2.43,6.0,43.0,4.77,3,9,8,3,3,1.0,31.95,47.15,80.02,2
92,2024-07-01,0,6.58,8.93,1.7133333333333347,1.0,6.76,5,9,6,11,7,0.636,58.48,48.29,74.04,2
92,2024-07-02,0,8.08,8.93,0.0,43.0,7.69,3,6,6,11,5,0.455,50.97,48.56,63.7,1
92,2024-07-03,0,7.64,5.82,2.7333333333333307,7.0,7.69,4,6,6,7,7,1.0,50.61,48.76,57.76,1
92,2024-07-04,0,7.39,5.82,3.6066666666666656,41.0,6.5,4,9,7,7,4,0.571,47.43,48.63,60.64,1
92,2024-07-05,0,7.1,9.82,0.0,54.0,6.26,4,5,6,12,4,0.333,53.68,49.13,59.06,1
92,2024-07-06,1,8.44,1.17,6.0,54.0,7.2,4,6,8,3,3,1.0,41.29,48.35,64.54,1
92,2024-07-07,1,6.91,1.61,6.0,50.0,2.47,2,8,3,3,3,1.0,19.39,45.45,69.2,1
92,2024-07-08,0,8.36,7.76,0.0,56.0,6.97,2,7,8,9,6,0.667,42.03,45.11,75.41,2
92,2024-07-09,0,8.94,6.21,0.0,56.0,9.74,3,7,5,7,7,1.0,51.77,45.78,68.37,1
92,2024-07-10,0,6.96,4.6,6.0,56.0,3.96,3,9,8,6,6,1.0,33.53,44.55,72.01,2
92,2024-07-11,0,7.18,5.75,3.1733333333333356,49.0,7.08,4,8,5,7,6,0.857,48.86,44.98,73.87,2
92,2024-07-12,0,7.0,10.3,0.0,23.0,8.57,4,8,2,12,10,0.833,60.69,46.55,68.58,1
92,2024-07-13,1,7.0,2.09,6.0,38.0,2.1,4,5,7,3,3,1.0,29.22,44.82,66.95,1
92,2024-07-14,1,9.24,2.7,4.953333333333333,37.0,6.49,4,4,9,3,3,1.0,42.02,44.54,72.88,2
92,2024-07-15,0,8.32,6.68,2.6966666666666654,11.0,6.12,5,8,5,8,6,0.75,52.89,45.37,76.51,2
92,2024-07-16,0,7.26,9.06,0.0,36.0,9.19,4,8,5,11,8,0.727,60.21,46.86,66.58,1
92,2024-07-17,0,5.84,6.66,2.713333333333331,52.0,7.92,4,10,5,8,8,1.0,52.67,47.44,61.8,1
92,2024-07-18,0,8.0,5.4,4.23,39.0,5.72,5,4,5,6,5,0.833,49.62,47.66,64.14,1
92,2024-07-19,0,6.35,8.49,3.206666666666667,32.0,5.42,6,6,7,10,9,0.9,59.14,48.81,69.69,1
92,2024-07-20,1,8.75,1.41,6.0,25.0,3.64,5,4,7,3,3,1.0,37.17,47.64,73.54,2
92,2024-07-21,1,8.18,1.56,5.989999999999998,57.0,7.32,2,7,5,3,3,1.0,32.28,46.11,78.19,2
92,2024-07-22,0,9.0,9.27,0.0,4.0,7.9,6,6,7,11,7,0.636,67.12,48.21,72.27,2
92,2024-07-23,0,8.2,9.27,0.0,26.0,7.98,6,6,5,11,2,0.182,67.33,50.12,55.94,1
92,2024-07-24,0,7.28,11.89,0.0,55.0,7.48,4,5,4,14,6,0.429,60.51,51.16,42.73,0
92,2024-07-25,0,8.05,7.8,0.11666666666666359,32.0,7.5,3,7,7,9,6,0.667,48.52,50.89,44.35,0
92,2024-07-26,0,5.46,7.54,5.753333333333334,46.0,4.48,4,7,8,9,6,0.667,44.99,50.3,57.6,1
92,2024-07-27,1,7.83,2.56,6.0,56.0,4.95,4,7,10,3,3,1.0,37.66,49.04,74.23,2
92,2024-07-28,1,7.52,1.8,4.196666666666665,56.0,9.55,5,5,6,3,3,1.0,53.66,49.5,80.27,2
92,2024-07-29,0,7.48,11.17,0.0,37.0,9.64,3,6,5,13,7,0.538,60.05,50.56,71.63,2
92,2024-07-30,0,6.95,9.86,1.3299999999999983,21.0,5.51,3,8,6,12,5,0.417,46.74,50.18,57.4,1
92,2024-07-31,0,6.24,9.86,1.7899999999999991,36.0,5.51,3,6,6,12,11,0.917,46.74,49.83,54.6,0
92,2024-08-01,0,7.14,6.55,3.486666666666668,53.0,5.94,5,5,4,8,7,0.875,52.19,50.07,60.67,1
92,2024-08-02,0,7.65,10.82,0.0,38.0,11.16,3,8,10,13,3,0.231,63.52,51.41,60.45,1
92,2024-08-03,1,7.89,2.29,4.830000000000002,54.0,8.09,4,8,7,3,3,1.0,45.6,50.83,65.26,1
92,2024-08-04,1,8.19,1.74,6.0,49.0,5.96,3,6,7,3,3,1.0,33.95,49.14,71.74,2
92,2024-08-05,0,6.75,6.8,5.343333333333334,22.0,4.74,3,8,6,8,3,0.375,39.41,48.17,74.91,2
92,2024-08-06,0,6.36,3.11,6.0,19.0,4.74,2,5,5,4,3,0.75,28.05,46.16,70.85,2
92,2024-08-07,0,7.91,7.17,2.446666666666669,20.0,6.14,4,10,5,9,9,1.0,48.79,46.42,65.9,1
92,2024-08-08,0,6.62,9.33,1.4233333333333356,1.0,6.61,4,6,6,11,2,0.182,53.77,47.16,59.31,1
92,2024-08-09,0,7.62,8.56,0.0,42.0,9.06,5,3,4,10,4,0.4,64.0,48.84,49.06,0
92,2024-08-10,1,7.39,3.13,6.0,36.0,3.93,3,5,8,4,4,1.0,30.91,47.05,54.36,0
92,2024-08-11,1,7.96,1.96,6.0,17.0,3.93,3,8,6,3,3,1.0,28.9,45.23,68.84,1
92,2024-08-12,0,6.1,5.9,3.9233333333333356,19.0,7.76,5,6,6,7,3,0.429,55.94,46.3,73.59,2
92,2024-08-13,0,5.23,6.32,4.389999999999997,18.0,7.76,3,6,10,8,5,0.625,46.66,46.34,68.36,1
92,2024-08-14,0,5.39,6.61,3.373333333333335,13.0,8.41,4,6,5,8,8,1.0,53.9,47.1,63.89,1
92,2024-08-15,0,6.76,7.63,1.7966666666666669,41.0,7.13,4,7,5,9,6,0.667,52.23,47.61,65.06,1
92,2024-08-16,0,5.79,7.82,2.9366666666666674,26.0,7.02,3,9,7,9,3,0.333,47.27,47.57,58.98,1
92,2024-08-17,1,7.37,2.93,6.0,24.0,2.17,2,10,5,4,4,1.0,20.86,44.9,63.31,1
92,2024-08-18,1,7.96,2.96,6.0,48.0,4.62,2,6,9,4,4,1.0,27.47,43.16,74.59,2
92,2024-08-19,0,7.89,8.17,1.0300000000000011,33.0,6.36,4,6,6,10,9,0.9,51.1,43.95,78.81,2
92,2024-08-20,0,8.1,10.29,0.0,41.0,9.0,7,4,3,12,8,0.667,76.82,47.24,66.65,1
92,2024-08-21,0,8.75,8.89,0.0,19.0,6.36,3,6,6,11,11,1.0,47.34,47.25,58.54,1
92,2024-08-22,0,8.68,9.46,0.0,37.0,5.97,4,8,6,11,11,1.0,52.28,47.75,59.34,1
92,2024-08-23,0,8.37,6.14,2.803333333333338,43.0,5.97,3,5,6,7,6,0.857,41.56,47.13,67.44,1
92,2024-08-24,1,7.27,2.59,6.0,44.0,4.13,4,8,5,3,3,1.0,35.52,45.97,72.16,2
92,2024-08-25,1,8.04,1.47,6.0,57.0,6.5,4,8,4,3,3,1.0,39.93,45.37,75.97,2
92,2024-08-26,0,7.41,8.01,2.1099999999999994,30.0,5.97,4,3,4,10,6,0.6,49.78,45.81,70.03,2
92,2024-08-27,0,7.08,5.89,3.8200000000000003,33.0,6.66,3,10,6,7,7,1.0,42.98,45.53,68.88,1
92,2024-08-28,0,6.93,8.12,0.8533333333333353,64.0,7.03,5,6,6,10,7,0.7,57.81,46.75,62.02,1
92,2024-08-29,0,8.39,6.5,0.9799999999999969,21.0,7.78,4,7,6,8,4,0.5,52.02,47.28,61.75,1
92,2024-08-30,0,7.94,6.5,0.0,53.0,10.12,3,5,3,8,8,1.0,53.29,47.88,56.04,1
92,2024-08-31,1,8.74,2.31,6.0,34.0,5.68,4,8,4,3,3,1.0,39.18,47.01,62.64,1
92,2024-09-01,1,7.72,2.29,6.0,12.0,5.31,3,5,6,3,3,1.0,33.16,45.63,72.42,2
92,2024-09-02,0,7.2,8.74,0.0,45.0,8.25,4,8,10,10,8,0.8,57.14,46.78,75.32,2
92,2024-09-03,0,6.11,7.56,0.9299999999999997,36.0,8.8,3,6,7,9,4,0.444,51.58,47.26,66.11,1
92,2024-09-04,0,6.57,5.84,2.25,0.0,9.34,3,7,7,7,5,0.714,50.06,47.54,59.8,1
92,2024-09-05,0,9.18,10.16,0.0,38.0,5.38,3,10,6,12,10,0.833,46.91,47.48,58.18,1
92,2024-09-06,0,6.89,5.12,3.836666666666666,17.0,7.87,4,6,3,6,6,1.0,49.89,47.72,63.61,1
92,2024-09-07,1,8.39,2.12,6.0,60.0,6.15,4,6,4,3,3,1.0,40.11,46.96,69.44,1
92,2024-09-08,1,6.54,1.53,6.0,49.0,5.84,3,6,9,3,3,1.0,33.27,45.59,77.78,2
92,2024-09-09,0,8.3,6.51,0.0,61.0,11.21,4,7,4,8,3,0.375,61.22,47.15,69.26,1
92,2024-09-10,0,9.715,10.35,0.0,53.0,6.29,3,8,6,12,7,0.583,49.67,47.4,61.53,1
92,2024-09-11,0,6.63,10.34,0.39000000000000057,21.0,6.29,5,7,7,12,4,0.333,59.66,48.63,46.79,0
92,2024-09-12,0,7.31,9.89,0.0,36.0,6.67,6,7,2,12,8,0.667,64.9,50.26,47.83,0
92,2024-09-13,0,7.34,6.68,4.680000000000003,27.0,4.85,3,7,5,8,2,0.25,39.49,49.18,46.16,0
92,2024-09-14,1,7.22,1.7,6.0,46.0,4.71,2,10,9,3,3,1.0,25.54,46.82,61.76,1
92,2024-09-15,1,8.79,1.2,6.0,15.0,3.83,4,4,8,3,3,1.0,32.32,45.37,75.32,2
92,2024-09-16,0,5.75,7.59,2.6999999999999993,30.0,7.46,5,4,4,9,9,1.0,58.05,46.63,80.13,2
92,2024-09-17,0,8.01,9.67,0.0,39.0,8.3,7,7,7,12,9,0.75,73.88,49.36,69.04,1
92,2024-09-18,0,6.79,7.64,4.516666666666669,35.0,4.47,4,6,5,9,9,1.0,45.13,48.94,65.68,1
92,2024-09-19,0,6.96,6.23,3.4033333333333324,43.0,6.69,4,7,3,7,0,0.0,48.64,48.91,55.34,1
92,2024-09-20,0,6.32,5.14,6.0,20.0,5.1,4,6,5,6,6,1.0,42.51,48.27,61.77,1
92,2024-09-21,1,9.36,2.75,5.800000000000001,63.0,5.04,4,8,6,3,3,1.0,38.23,47.26,64.96,1
92,2024-09-22,1,6.75,2.28,6.0,38.0,5.04,3,7,6,3,3,1.0,32.42,45.78,80.96,2
92,2024-09-23,0,5.62,11.49,0.0,51.0,7.74,4,9,6,14,10,0.714,60.52,47.25,74.0,2
92,2024-09-24,0,7.04,7.12,0.7066666666666634,29.0,8.65,3,3,5,9,9,1.0,50.42,47.57,67.03,1
92,2024-09-25,0,8.73,7.74,0.0,34.0,7.5,3,6,5,9,9,1.0,48.41,47.65,61.25,1
92,2024-09-26,0,6.91,6.11,3.129999999999999,21.0,7.5,3,10,8,7,5,0.714,45.6,47.45,65.4,1
92,2024-09-27,0,7.86,8.42,0.0,11.0,8.09,3,3,4,10,6,0.6,51.16,47.82,59.36,1
92,2024-09-28,1,7.64,1.43,6.0,38.0,4.07,5,7,5,3,3,1.0,38.36,46.87,64.25,1
92,2024-09-29,1,8.19,2.12,6.0,22.0,4.07,2,5,7,3,2,0.667,24.55,44.64,65.65,1
92,2024-09-30,0,6.96,10.93,0.0,56.0,6.49,5,4,7,13,9,0.692,61.21,46.3,69.52,1
92,2024-10-01,0,7.35,7.55,2.3266666666666644,17.0,6.49,4,6,8,9,8,0.889,50.38,46.71,66.77,1
92,2024-10-02,0,6.64,8.18,0.8966666666666647,11.0,8.1,5,7,3,10,9,0.9,60.78,48.11,60.76,1
92,2024-10-03,0,7.35,7.57,4.0,27.0,4.63,5,4,2,9,9,1.0,50.44,48.35,63.54,1
92,2024-10-04,0,6.38,9.63,0.5333333333333314,49.0,6.64,5,6,3,12,9,0.75,59.37,49.45,56.95,1
92,2024-10-05,1,9.18,1.46,4.663333333333334,52.0,7.83,2,6,5,3,3,1.0,33.47,47.85,64.76,1
92,2024-10-06,1,9.18,3.02,6.0,42.0,4.62,2,7,4,4,4,1.0,27.57,45.82,69.67,1
92,2024-10-07,0,7.08,6.47,2.3099999999999987,15.0,7.89,3,8,5,8,8,1.0,47.27,45.97,75.48,2
92,2024-10-08,0,8.19,9.64,0.0,27.0,7.4,4,9,8,12,10,0.833,56.42,47.01,71.08,2
92,2024-10-09,0,6.68,7.36,3.0500000000000007,30.0,6.41,3,7,4,9,4,0.444,44.84,46.8,61.07,1
92,2024-10-10,0,7.11,5.73,4.73,18.0,6.13,4,9,7,7,6,0.857,46.28,46.74,63.11,1
92,2024-10-11,0,7.73,7.24,2.3199999999999967,18.0,6.41,5,5,9,9,9,1.0,54.63,47.53,66.83,1
92,2024-10-12,1,6.05,1.24,6.0,51.0,7.71,5,8,5,3,3,1.0,47.77,47.56,76.27,2
92,2024-10-13,1,6.05,1.31,6.0,28.0,5.71,5,10,7,3,3,1.0,42.54,47.05,78.87,2
